,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:GLYMA_12G161600,"55,7891418975","9,4464651545","3,5599602998","2,6535310394","0,0079654444",NA
gene:GLYMA_12G172700,"55,2139961047","9,4315149353","3,5608424917","2,648675126","0,008080797",NA
gene:GLYMA_12G176900,"437,7151031444","-12,014347462","3,5802956537","-3,3556858495","0,0007916844","0,0506498106"
gene:GLYMA_12G183400,"56,939433483","9,4759086879","3,5582797371","2,6630589465","0,0077433848",NA
gene:GLYMA_12G190900,"202,4513190507","11,3059604543","3,5587330381","3,1769622316","0,0014882642","0,0706089373"
gene:GLYMA_12G191700,"660,8425158785","13,0126608436","3,6502160786","3,5649015191","0,0003639928","0,037486823"
gene:GLYMA_12G218600,"75,919244644","9,8909422257","3,5419462605","2,7925161757","0,0052299853",NA
gene:GLYMA_12G235300,"240,4109413727","11,5538838839","3,5690040728","3,2372851496","0,0012067277","0,0644988304"
gene:GLYMA_12G2374003,"98,3499305616","10,2643963157","3,5372598105","2,9017931578","0,0037103344",NA
gene:GLYMA_12G2374001,"148,9627603242","10,8633439524","3,5446326883","3,0647305116","0,0021786621","0,0876235369"
gene:GLYMA_13G001200,"185,0564718716","8,7303496198","2,9886653555","2,9211532846","0,003487382","0,1098915706"
gene:GLYMA_13G024500,"181,4651237186","7,6985666519","2,7132226086","2,8374253655","0,0045478978","0,1284514949"
gene:GLYMA_13G024700,"510,7294639688","12,6409209191","3,6272097613","3,4850261637","0,0004920889","0,0415569095"
gene:GLYMA_13G024900,"626,9089141058","12,9366116922","3,645427509","3,5487227932","0,0003871044","0,0379165447"
gene:GLYMA_13G025200,"305,4024159543","11,8990868415","3,5855216976","3,3186486779","0,0009045415","0,0558358433"
gene:GLYMA_13G044100,"247,8878366785","11,5980680652","3,57098396","3,2478633887","0,0011627508","0,0637303777"
gene:GLYMA_13G090600,"137,0622782529","-7,8905275816","2,9279403502","-2,6949072173","0,0070408234","0,169728354"
gene:GLYMA_13G090700,"806,0230962661","-10,4515082831","3,0908226581","-3,3814648846","0,0007210045","0,0498208559"
gene:GLYMA_13G104500,"143,441890802","-10,4048569694","3,5054843691","-2,968165273","0,002995832","0,0988273483"
gene:GLYMA_13G135300,"109,7123730203","7,9737838914","2,9596870192","2,6941307779","0,0070572468",NA
gene:GLYMA_13G168500,"93,7487642195","10,1952728002","3,5375115987","2,8820464657","0,0039510146",NA
gene:GLYMA_13G177100,"142,6361566039","10,8007328888","3,5431600657","3,0483333207","0,0023011453","0,0903868465"
gene:GLYMA_13G182800,"688,8974385345","8,3036092399","2,6114785272","3,1796582486","0,0014744884","0,0706089373"
gene:GLYMA_13G1836002,"63,2660372033","9,6279104394","3,5507595821","2,7115072752","0,0066978071",NA
gene:GLYMA_13G1836001,"66,1417661671","9,6920401719","3,5481407645","2,7315827683","0,0063030907",NA
gene:GLYMA_13G191600,"1363,6706746284","14,0577558715","3,7199984749","3,7789681814","0,0001574795","0,028226536"
gene:GLYMA_13G197300,"564,5519783169","6,5199457371","2,3619568516","2,7604000186","0,0057730626","0,151880104"
gene:GLYMA_13G203000,"857,7093548125","8,1338180393","2,5676645139","3,167788469","0,0015360324","0,0720655192"
gene:GLYMA_13G229300,"87,9973062919","10,1039335728","3,5382542416","2,8556267817","0,004295197",NA
gene:GLYMA_13G240500,"138,0349902618","10,7534278552","3,5421445433","3,0358523554","0,0023985678","0,091757274"
gene:GLYMA_13G247000,"278,9589616947","7,3168471201","2,5516594098","2,8674857985","0,0041374737","0,1209029953"
gene:GLYMA_13G295000,"979,8602495167","6,2121924184","2,2980315105","2,7032668569","0,0068661597","0,1679131744"
gene:GLYMA_13G299100,"295,484464081","9,4067269483","3,0263975005","3,1082258516","0,0018821417","0,0803992388"
gene:GLYMA_13G310800,"1245,4848403203","10,483398419","2,9203722466","3,5897473109","0,0003309987","0,0362504444"
gene:GLYMA_13G322500,"86,4998068776","-9,6751719617","3,4983649731","-2,7656268102","0,0056813511",NA
gene:GLYMA_13G323800,"838,6235259938","-10,508749273","3,0951003351","-3,3952854949","0,0006855707","0,0497625629"
gene:GLYMA_13G327500,"164,4916967287","11,0064048633","3,5485164414","3,1016919451","0,0019241808","0,080444094"
gene:GLYMA_13G328800,"31075,2941605068","13,3178746297","3,0200788626","4,409777107","0,0000103","0,0072821988"
gene:GLYMA_13G331100,"299,9584092339","6,8330234394","2,4600126395","2,7776375331","0,0054755662","0,1463327735"
gene:GLYMA_13G331200,"1781,6611925668","12,0005301031","3,2084769396","3,7402575518","0,0001838318","0,028226536"
gene:GLYMA_13G345700,"59,984790699","-9,1470791447","3,5123521973","-2,604260231","0,0092072818",NA
gene:GLYMA_13G346100,"112,2859516598","-7,6015354933","2,9175211042","-2,6054774659","0,0091746308",NA
gene:GLYMA_13G348500,"3178,5498497788","11,835653505","3,0283499899","3,9082845591","0,000093","0,0237877187"
gene:GLYMA_13G351600,"144,3112355948","-10,4135740212","3,5057095416","-2,970461157","0,0029735301","0,0988273483"
gene:GLYMA_13G362300,"1130,4609826517","5,7637802493","2,2315055758","2,582910978","0,0097970599","0,2160213333"
gene:GLYMA_13G362800,"265,8657809747","-7,8462133691","2,7049783399","-2,900656635","0,0037238168","0,1135739466"
gene:GLYMA_13G363800,"573,9955011721","12,809397784","3,6375063182","3,5214778102","0,0004291486","0,0393930411"
gene:GLYMA_13G364300,"99,5002221471","10,2811718202","3,537237528","2,9065539814","0,0036543384",NA
gene:GLYMA_13G364400,"147742,200235226","14,6741032624","3,0995307017","4,7342984066","0,0000022","0,0065506919"
gene:GLYMA_14G0016002,"124,0910178393","8,1521192995","2,9652252224","2,7492411834","0,0059733416","0,1547388637"
gene:GLYMA_14G0016001,"94,7585824086","7,7614823587","2,9551488237","2,6264268982","0,0086286524",NA
gene:GLYMA_14G010300,"272,9133047671","8,2896363112","2,750675645","3,0136727775","0,0025810603","0,0935495877"
gene:GLYMA_14G012400,"443,5911318197","8,4058214586","2,6830440387","3,132942038","0,0017306361","0,0777405438"
gene:GLYMA_14G023300,"76,5023417611","-9,4979816056","3,5009146705","-2,7130000299","0,0066677101",NA
gene:GLYMA_14G032000,"711,6090712448","9,0892694753","2,7401840903","3,3170287746","0,0009098025","0,0558358433"
gene:GLYMA_14G035100,"756,8918632691","13,2084375988","3,6627034441","3,6061990277","0,0003107149","0,0361010212"
gene:GLYMA_14G052300,"16076,9098715583","15,1744830103","3,4316915581","4,4218668121","0,00000979","0,0072821988"
gene:GLYMA_14G052400,"39777,2500049301","13,6740757278","3,0473818342","4,4871553589","0,00000722","0,0065506919"
gene:GLYMA_14G064400,"3575,1062477816","15,4482158206","3,8122142401","4,0522947682","0,0000507","0,0229200943"
gene:GLYMA_14G126500,"1412,9927394092","11,6659745741","3,1838962577","3,6640561218","0,0002482524","0,0327576737"
gene:GLYMA_14G167800,"71,2862730047","-9,3961034322","3,5033109544","-2,6820637832","0,0073169508",NA
gene:GLYMA_14G169600,"104,1013884891","10,3463886585","3,5372904284","2,9249474613","0,0034451438",NA
gene:GLYMA_14G178200,"1125,4198430303","11,3375754595","3,1598276422","3,5880360397","0,0003331782","0,0362504444"
gene:GLYMA_14G213300,"1625,5157359367","10,2824841525","2,8412564405","3,6189919382","0,0002957529","0,0361010212"
gene:GLYMA_15G005600,"501,8213302847","9,170459","2,8158546001","3,2567231986","0,0011270628","0,0634536367"
gene:GLYMA_15G011000,"134,7484428747","-10,3146608514","3,5033216135","-2,9442517671","0,0032373653","0,1039526609"
gene:GLYMA_15G025200,"50,6128297627","9,3059850261","3,5690421749","2,6074180607","0,0091227902",NA
gene:GLYMA_15G025300,"3254,0344220264","12,8696816341","3,271637909","3,9337121014","0,0000836","0,0237538176"
gene:GLYMA_15G045000,"48530,3938249088","13,9610363187","3,0690579612","4,548964697","0,00000539","0,0065506919"
gene:GLYMA_15G048400,"157,8841462156","7,4967049915","2,7012041536","2,7753196594","0,0055147475","0,1464529632"
gene:GLYMA_15G052000,"93,0198928231","-9,7800126816","3,4977499138","-2,7960868909","0,0051725492",NA
gene:GLYMA_15G055900,"1036,7466741709","7,4039657004","2,4561899373","3,0144108922","0,0025747883","0,0935495877"
gene:GLYMA_15G073000,"140,7702458292","8,3346618864","2,9711342582","2,8052121386","0,0050283473","0,137871407"
gene:GLYMA_15G116900,"387,0731185259","12,2409752997","3,6038690289","3,3966204658","0,0006822352","0,0497625629"
gene:GLYMA_15G124900,"324,0853776739","-6,1175428098","2,3515730622","-2,6014683142","0,009282564","0,2090433406"
gene:GLYMA_15G1291002,"700,7661153085","-6,2316580794","2,3174357794","-2,6890316163","0,0071659632","0,1709507319"
gene:GLYMA_15G131400,"407,2747831913","-7,8766868744","2,6296617945","-2,9953231594","0,0027415422","0,0956707593"
gene:GLYMA_15G138800,"614,1152332688","10,4632421355","3,0972019238","3,3782886595","0,0007293847","0,0498208559"
gene:GLYMA_15G140200,"378,7533828417","7,1721468641","2,4897024037","2,8807245611","0,003967622","0,1167476236"
gene:GLYMA_15G141900,"239,2102913998","-8,696556456","2,9692089497","-2,928913594","0,0034014896","0,1079909023"
gene:GLYMA_15G142400,"189,3634392137","-7,3541453728","2,6719257292","-2,7523764199","0,0059164472","0,1546885339"
gene:GLYMA_15G169000,"50,0376839699","9,2894970239","3,5702275494","2,6019341611","0,0092699647",NA
gene:GLYMA_15G176200,"101,2256595253","10,305974901","3,5372317226","2,9135707551","0,0035732085",NA
gene:GLYMA_15G218900,"703,8353264975","-6,9232589768","2,4169282499","-2,8644867621","0,0041768561","0,121632931"
gene:GLYMA_15G220600,"87,9973062919","10,1039335728","3,5382542416","2,8556267817","0,004295197",NA
gene:GLYMA_15G260600,"527,4086919588","12,6872820806","3,6300193112","3,495100437","0,0004738834","0,0404236896"
gene:GLYMA_15G260700,"1994,4651358872","12,1633439449","3,2203426049","3,7770341349","0,000158707","0,028226536"
gene:GLYMA_15G260900,"3802,8639817136","15,537313978","3,8181881942","4,0692897227","0,0000472","0,0229200943"
gene:GLYMA_15G261000,"89,7227436702","10,1319476205","3,537975466","2,8637698927","0,0041863201",NA
gene:GLYMA_16G017500,"107,9869356421","7,950822974","2,9590601836","2,6869419616","0,0072109481",NA
gene:GLYMA_16G033800,"120,2054706863","10,5538991741","3,5388475148","2,9822983697","0,0028609303","0,0966156039"
gene:GLYMA_16G048800,"51,7631213482","9,3384062618","3,56678598","2,6181571628","0,0088406077",NA
gene:GLYMA_16G057500,"774,7213828446","13,2420272789","3,6648666643","3,6132357577","0,0003023995","0,0361010212"
gene:GLYMA_16G072000,"284,5566940187","-7,944641591","2,7121482728","-2,9292799626","0,0033974826","0,1079909023"
gene:GLYMA_16G105100,"63,46216987","-9,2283782243","3,5088763969","-2,6300094903","0,0085382485",NA
gene:GLYMA_16G118800,"366,9430157794","12,1639266357","3,5995875764","3,3792556446","0,0007268239","0,0498208559"
gene:GLYMA_16G121700,"1859,064684418","8,1503614893","2,5309519836","3,2202750357","0,0012806766","0,0652193289"
gene:GLYMA_16G121900,"355,4400999242","12,1179778886","3,597072496","3,3688444985","0,00075484","0,0501938893"
gene:GLYMA_16G131800,"109,6779172816","-7,5674549656","2,9164976071","-2,5947063859","0,0094671755",NA
gene:GLYMA_16G137300,"186,9223826462","11,1908265794","3,5544973985","3,1483569475","0,0016419107","0,0757701391"
gene:GLYMA_16G154800,"53,4885587265","9,3857116118","3,5636684266","2,633721909","0,0084454628",NA
gene:GLYMA_16G164300,"1074,3723408713","13,7137621296","3,6957384037","3,7106961131","0,0002066901","0,0306227704"
gene:GLYMA_16G166200,"47,7371007989","9,2215934379","3,5753851545","2,5791888256","0,0099032637",NA
gene:GLYMA_16G177700,"237,5352124089","11,5365230148","3,5682378149","3,2331149473","0,0012244828","0,0645908781"
gene:GLYMA_16G180400,"2390,8810604936","14,8677853111","3,7730438155","3,9405281355","0,0000813","0,0237538176"
gene:GLYMA_16G195200,"244,436961922","11,5778433792","3,570072451","3,2430275682","0,0011826677","0,0638742505"
gene:GLYMA_16G201200,"131,5679131451","8,2368156136","2,9673609871","2,7758050502","0,0055065215","0,1464529632"
gene:GLYMA_17G008500,"775,582776313","-8,3927590681","2,6370906769","-3,1825826627","0,0014596784","0,0706089373"
gene:GLYMA_17G015400,"104,3213751288","-9,9454335777","3,4980087331","-2,8431700252","0,0044667235",NA
gene:GLYMA_17G018100,"85,6304620849","-9,6605993847","3,4985012681","-2,7613536896","0,0057562301",NA
gene:GLYMA_17G022600,"62,1157456178","9,6014384711","3,551934117","2,7031578162","0,0068684127",NA
gene:GLYMA_17G042800,"241,0125915799","6,0939713148","2,3637734876","2,5780690691","0,0099354137","0,217933944"
gene:GLYMA_17G060400,"447,0420065763","8,4170340521","2,6839600377","3,1360504381","0,0017123975","0,077332604"
gene:GLYMA_17G061100,"720,9518773253","9,6939426072","2,8572071668","3,392803546","0,0006918123","0,0497625629"
gene:GLYMA_17G061200,"72,4683698875","9,8238287325","3,5437229736","2,7721773981","0,0055682682",NA
gene:GLYMA_17G069500,"403,068532624","-7,4445463243","2,5511491522","-2,9181148886","0,0035215457","0,1102212539"
gene:GLYMA_17G073400,"1817,921881925","8,8569908036","2,62236635","3,3774803447","0,0007315318","0,0498208559"
gene:GLYMA_17G083000,"708,5796166774","13,1132822866","3,6566070794","3,586188508","0,0003355464","0,0362504444"
gene:GLYMA_17G086700,"89,1475978774","10,122669916","3,5380627173","2,8610770144","0,0042220448",NA
gene:GLYMA_17G125300,"159,7500569902","8,5176647447","2,9780484396","2,8601498321","0,004234409","0,1217714814"
gene:GLYMA_17G126000,"261,2831677228","6,4071867587","2,4059843967","2,6630209105","0,0077442602","0,1831940533"
gene:GLYMA_17G133500,"864,4441265148","13,4001192059","3,6751184736","3,6461733961","0,0002661744","0,0340582249"
gene:GLYMA_17G136600,"200,9591205193","-8,4445212812","2,9539281473","-2,8587429552","0,0042532327","0,1217714814"
gene:GLYMA_17G139900,"137,3564772529","-10,3423166796","3,5039518226","-2,9516149774","0,0031611683","0,1026771783"
gene:GLYMA_17G140200,"1306,1905510914","-13,5916072443","3,6838049242","-3,6895567285","0,0002246451","0,0321547144"
gene:GLYMA_17G140300,"246,4592487417","-11,1857236747","3,5349323407","-3,1643388321","0,0015543572","0,0725223579"
gene:GLYMA_17G140400,"1238,3551528433","-8,4831272646","2,6084814692","-3,2521324628","0,0011454263","0,0636389793"
gene:GLYMA_17G141300,"97,7747847688","10,2559348415","3,5372767294","2,8993871914","0,0037389286",NA
gene:GLYMA_17G146500,"959,356434527","9,1052459327","2,7062006832","3,3645863699","0,0007665849","0,0505766346"
gene:GLYMA_17G147400,"60,4194630954","-9,1574956319","3,5118771208","-2,6075786017","0,0091185133",NA
gene:GLYMA_17G152300,"552,7151068401","12,7548954643","3,6341497737","3,5097330211","0,0004485568","0,0402770923"
gene:GLYMA_17G153200,"3083,8151213431","6,2031800391","2,2771311469","2,7241206759","0,0064472944","0,161462667"
gene:GLYMA_17G180500,"293,9657611352","-6,9860990528","2,5109015275","-2,7823070623","0,0053973947","0,145162414"
gene:GLYMA_17G195800,"63,2660372033","9,6279104394","3,5507595821","2,7115072752","0,0066978071",NA
gene:GLYMA_17G195900,"3154,099527483","15,2674620481","3,8000740269","4,0176749031","0,0000588","0,0237538176"
gene:GLYMA_17G248600,"92,598472634","10,1774617384","3,537619116","2,8769241133","0,0040157216",NA
gene:GLYMA_17G248700,"48,3122465916","9,2388713103","3,5740301904","2,5850009144","0,0097378739",NA
gene:GLYMA_18G013800,"101,8008053181","10,3141487297","3,5372368285","2,9158773443","0,0035468991",NA
gene:GLYMA_18G014000,"784,6578878079","-6,3968374919","2,336684456","-2,7375700965","0,0061894928","0,1564978044"
